STATE,STATENAME,ST_CASE,VEH_NO,TRAILER_NO,VehicleDescriptor,VINDecodedOn,VINDecodeError,VehicleTypeId,VehicleType,ManufacturerFullNameId,ManufacturerFullName,MakeId,Make,ModelId,Model,ModelYear,Series,Trim,PlantCountryId,PlantCountry,PlantState,PlantCity,PlantCompanyName,Note,BodyClassId,BodyClass,GrossVehicleWeightRatingFromId,GrossVehicleWeightRatingFrom,GrossVehicleWeightRatingToId,GrossVehicleWeightRatingTo,TrailerBodyTypeId,TrailerBodyType,TrailerTypeConnectionId,TrailerTypeConnection,TrailerLengthFT,OtherTrailerInfo,AxlesCount,AxleConfigurationId,AxleConfiguration
42,Pennsylvania,420647,2,1,5A3C614S*3L******,2021-09-08 15:00:44,0,6,TRAILER,8757,"CAR MATE TRAILERS, INC.",864,CAR MATE TRAILERS,4046,Car Mate Trailers,2003,,,6,UNITED STATES (USA),PENNSYLVANIA,LEEPER,,,61,Trailer,,,,,160,Cargo Trailer,,,14.000,Width 4-8 feet,1,,
42,Pennsylvania,420679,1,1,1UYVS253*K7******,2021-09-08 15:00:44,0,6,TRAILER,10289,UTILITY TRAILER MANUFACTURING COMPANY,10138,UTILITY TRAILER MANUFACTURER,26222,Utility Trailer Manufacturer,2019,,,6,UNITED STATES (USA),VIRGINIA,GLADE SPRING,,,61,Trailer,,,,,36,Van Trailer,4,Straight Semi/Semi Trailer,53.000,,2,,
42,Pennsylvania,420709,1,1,1V9FC492*KN062***,2021-09-08 15:00:44,0,6,TRAILER,10999,VIKING TRAILERS,5688,VIKING TRAILER,14907,Viking Trailer,2019,Center Frame Trailer,,6,UNITED STATES (USA),TEXAS,NACOGDOCHES,,,61,Trailer,,,,,6,Flat Bed Trailer/Platform Trailer,,,49.000,,2,,
42,Pennsylvania,420719,2,1,1GR1A062*LB******,2021-09-08 15:00:44,0,6,TRAILER,1073,GREAT DANE TRAILERS,520,GREAT DANE TRAILERS,13436,Great Dane Trailers,2020,,,6,UNITED STATES (USA),INDIANA,BRAZIL,,,,,,,,,,,6,Kingpin,53.000,"Semitrailer - dry freight, reefer, or insulated van",2,,
42,Pennsylvania,420739,1,1,58CB1DA2*JC******,2021-09-08 15:00:44,0,6,TRAILER,7342,"BWISE MANUFACTURING, LLC",4746,BWISE MANUFACTURING,10040,Bwise Manufacturing LLC,2018,,,6,UNITED STATES (USA),PUERTO RICO,CHAMBERSBURG,Bwise Manufacturing,,61,Trailer,,,,,4,Dump Trailer/Dumping Trailer,14,Bumper Pull,10.000,Standard,2,,
42,Pennsylvania,420752,2,1,1JJV532W*4L******,2021-09-08 15:00:45,0,6,TRAILER,14508,WABASH NATIONAL CORPORATION,4847,WABASH NATIONAL CORPORATION,13327,Wabash National Corporation,2004,,,6,UNITED STATES (USA),INDIANA,LAFAYETTE,,,61,Trailer,,,,,36,Van Trailer,,,53.000,,2,,
42,Pennsylvania,420765,1,1,1GRAA062*ET******,2021-09-08 15:00:45,0,6,TRAILER,1073,GREAT DANE TRAILERS,520,GREAT DANE TRAILERS,13436,Great Dane Trailers,2014,,,6,UNITED STATES (USA),INDIANA,TERRE HAUTE,,,61,Trailer,,,,,,,4,Straight Semi/Semi Trailer,53.000,Dry Freight Van / Reefer Van / Insulated Van,2,,
42,Pennsylvania,420795,2,1,1TTF482C*H3******,2021-09-08 15:00:45,0,6,TRAILER,8231,TRANSCRAFT CORPORATION,10511,TRANSCRAFT,27663,Combo Steel/Alum Flatbed,2017,,,6,UNITED STATES (USA),KENTUCKY,CADIZ,,,61,Trailer,,,,,6,Flat Bed Trailer/Platform Trailer,6,Kingpin,48.000,,2,,
42,Pennsylvania,420804,1,1,13N1532C*F1******,2021-09-08 15:00:46,0,6,TRAILER,12268,FONTAINE COMMERCIAL PLATFORM,1128,FONTAINE TRAILER CO.,4416,Fontaine Trailer Co.,2015,,,6,UNITED STATES (USA),ALABAMA,HALEYVILLE,,Optional Features: Sliding Suspension,61,Trailer,,,,,6,Flat Bed Trailer/Platform Trailer,,,53.000,,2,,
42,Pennsylvania,420804,2,1,1UYVS253*6U******,2021-09-08 15:00:46,0,6,TRAILER,10289,UTILITY TRAILER MANUFACTURING COMPANY,10138,UTILITY TRAILER MANUFACTURER,26222,Utility Trailer Manufacturer,2006,,,6,UNITED STATES (USA),UTAH,CLEARFIELD,,,61,Trailer,,,,,36,Van Trailer,4,Straight Semi/Semi Trailer,53.000,,2,,
42,Pennsylvania,420804,3,1,1GRAA062*4G******,2021-09-08 15:00:46,0,6,TRAILER,1073,GREAT DANE TRAILERS,520,GREAT DANE TRAILERS,13436,Great Dane Trailers,2004,,,6,UNITED STATES (USA),MISSISSIPPI,GREENVILLE,,Effective 01/01/00,61,Trailer,,,,,36,Van Trailer,4,Straight Semi/Semi Trailer,53.000,Trailer Type = Dry Freight/ Reefer/ Insulated Van,2,,
42,Pennsylvania,420804,4,1,1PMB1442*R2******,2021-09-08 15:00:46,0,6,TRAILER,6179,"POLAR TANK TRAILER, LLC",2921,POLAR TANK TRAILER,6874,Polar Tank Trailer,1994,,,6,UNITED STATES (USA),MINNESOTA,HOLDINGFORD,,,61,Trailer,,,,,15,Tank Trailer,,,44.000,Vessel Code: Non-Code,2,,
42,Pennsylvania,420807,2,1,1GRAA062*FE******,2021-09-08 15:00:47,0,6,TRAILER,1073,GREAT DANE TRAILERS,520,GREAT DANE TRAILERS,13436,Great Dane Trailers,2015,,,6,UNITED STATES (USA),GEORGIA,STATESBORO,,,61,Trailer,,,,,,,4,Straight Semi/Semi Trailer,53.000,Dry Freight Van / Reefer Van / Insulated Van,2,,
42,Pennsylvania,420811,1,1,1uyvs253*k2******,2021-09-08 15:00:47,0,6,TRAILER,10289,UTILITY TRAILER MANUFACTURING COMPANY,10138,UTILITY TRAILER MANUFACTURER,26222,Utility Trailer Manufacturer,2019,,,6,UNITED STATES (USA),UTAH,CLEARFIELD,,,61,Trailer,,,,,36,Van Trailer,4,Straight Semi/Semi Trailer,53.000,,2,,
42,Pennsylvania,420821,3,1,LJRC5426*G1******,2021-09-08 15:00:47,0,6,TRAILER,9950,"CIMC VEHICLES GROUP CO., LTD.",4101,CIMC VEHICLES GROUP CO,8811,CIMC VEHICLES GROUP CO,2016,,,8,CHINA,,SHENZHEN,,"GVWR = 30,000-34,990kg",61,Trailer,9,"Class 8: 33,001 lb and above (14,969 kg and above)",,,109,Container Chassis/Container Trailer,,,54.000,,2,,
42,Pennsylvania,420847,2,1,1GRAA062*6K******,2021-09-08 15:00:47,0,6,TRAILER,1073,GREAT DANE TRAILERS,520,GREAT DANE TRAILERS,13436,Great Dane Trailers,2006,,,6,UNITED STATES (USA),ILLINOIS,KEWANEE,,Effective 01/01/00,61,Trailer,,,,,36,Van Trailer,4,Straight Semi/Semi Trailer,53.000,Trailer Type = Dry Freight/ Reefer/ Insulated Van,2,,
42,Pennsylvania,420887,1,1,1PLE0452*KP******,2021-09-08 15:00:47,0,6,TRAILER,18041,PEERLESS CORPORATION,9288,PEERLESS,23523,Peerless,2019,,,6,UNITED STATES (USA),ARKANSAS,PARAGOULD,,,61,Trailer,,,,,34,Chipper Trailer,,,45.000,,2,,
42,Pennsylvania,420908,2,1,4A2LD532*E3******,2021-09-08 15:00:47,0,6,TRAILER,5943,"M.H. EBY, INC.",5684,"M.H. EBY, INC",14899,"M.H. EBY, INC",2014,,,6,UNITED STATES (USA),IOWA,STORY CITY,,,61,Trailer,,,,,13,Livestock Trailer,,,53.000,Trailer Type: Possum Belly/Drop Floor Trailer,2,,
42,Pennsylvania,420918,2,1,3H3V532C*JT******,2021-09-08 15:00:48,0,6,TRAILER,14282,"HYUNDAI DE MEXICO, S.A. DE C.V.",4876,HYUNDAI TRANSLEAD TRAILERS,11496,Hyundai Translead Trailers,2018,,,12,MEXICO,BAJA CALIFORNIA,TIJUANA,,,61,Trailer,,,,,36,Van Trailer,,,53.000,Material: Aluminum/Steel,2,,
42,Pennsylvania,420920,1,1,10BAB833*9F******,2021-09-08 15:00:48,0,6,TRAILER,5083,BRENNER TANK LLC,1590,BRENNER TANK,5687,Brenner Tank,2009,,,6,UNITED STATES (USA),WISCONSIN,FOND DU LAC,Brenner Tank LLC.,,61,Trailer,,,,,15,Tank Trailer,,,,Type of Trailer: Non-Code. Carries food products or other non-hazardous materials.,3,,
42,Pennsylvania,420988,2,1,1M911DV4*RD003***,2021-09-08 15:00:48,0,6,TRAILER,7681,MONTONE TRAILER COMPANY,5762,MONTONE TRAILER COMPANY,,,1994,Aluminum Dump,,6,UNITED STATES (USA),SOUTH CAROLINA,DILLON,,,,,9,"Class 8: 33,001 lb and above (14,969 kg and above)",,,4,Dump Trailer/Dumping Trailer,,,,Tandem w/Air Lift Axle,,,
42,Pennsylvania,421029,2,1,1G9FX452*CG426***,2021-09-08 15:00:48,0,6,TRAILER,7758,GAP HILL ALUMINUM SHOP,1421,GAP HILL ALUMINUM SHOP,4769,Gap Hill Aluminum Shop,2012,,,6,UNITED STATES (USA),PENNSYLVANIA,GAP,,,61,Trailer,,,,,51,Box Trailer,5,Fifth Wheel,45.000,,2,,
42,Pennsylvania,421040,2,1,1JJV532B*JL******,2021-09-08 15:00:48,0,6,TRAILER,14508,WABASH NATIONAL CORPORATION,4847,WABASH NATIONAL CORPORATION,10945,Refrigerated Van,2018,,,6,UNITED STATES (USA),INDIANA,LAFAYETTE,,,61,Trailer,,,,,36,Van Trailer,,,53.000,,2,,
44,Rhode Island,440050,1,1,3H3V532C*ET******,2021-09-08 15:00:48,0,6,TRAILER,14282,"HYUNDAI DE MEXICO, S.A. DE C.V.",4876,HYUNDAI TRANSLEAD TRAILERS,11496,Hyundai Translead Trailers,2014,,,12,MEXICO,BAJA CALIFORNIA,TIJUANA,,,61,Trailer,,,,,36,Van Trailer,,,53.000,Material: Aluminum/Steel,2,,
44,Rhode Island,440054,1,1,3H3V532C*GT******,2021-09-08 15:00:48,0,6,TRAILER,14282,"HYUNDAI DE MEXICO, S.A. DE C.V.",4876,HYUNDAI TRANSLEAD TRAILERS,11496,Hyundai Translead Trailers,2016,,,12,MEXICO,BAJA CALIFORNIA,TIJUANA,,,61,Trailer,,,,,36,Van Trailer,,,53.000,Material: Aluminum/Steel,2,,
46,South Dakota,460033,1,1,1S9SS423*KL476***,2021-09-08 15:00:52,0,6,TRAILER,8211,SMITHCO MANUFACTURING,6887,SMITHCO MANUFACTURING,18396,SMITHCO MANUFACTURING,2019,,,6,UNITED STATES (USA),IOWA,LE MARS,,,61,Trailer,,,,,22,Side Dump Trailer,,,42.000,I-Beam,3,,
46,South Dakota,460043,1,1,1V9FC482*7N062***,2021-09-08 15:00:53,0,6,TRAILER,10999,VIKING TRAILERS,5688,VIKING TRAILER,14907,Viking Trailer,2007,Center Frame Trailer,,6,UNITED STATES (USA),TEXAS,NACOGDOCHES,,,61,Trailer,,,,,6,Flat Bed Trailer/Platform Trailer,,,48.000,,2,,
46,South Dakota,460050,2,1,4P5D9162*F1******,2021-09-08 15:00:53,0,6,TRAILER,16013,"PJ TRAILERS MANUFACTURING, INC.",6060,PJ,28324,PJ,2015,,,6,UNITED STATES (USA),TEXAS,SUMNER,,,61,Trailer,,,,,4,Dump Trailer/Dumping Trailer,30,Other,16.000,Variable HITCH based on Size/Type of Trailer,2,,
46,South Dakota,460092,2,1,4LF4S503*V3******,2021-09-08 15:00:53,0,6,TRAILER,13015,FONTAINE SPECIALIZED,7461,FONTAINE SPECIALIZED INC,19891,Fontaine Specialized Inc,1997,,,6,UNITED STATES (USA),ALABAMA,SPRINGVILLE,,"Gooseneck, non-ground-bearing",61,Trailer,,,,,101,Other,,,50.000,Lowbed or Drop Deck Trailer,3,,
46,South Dakota,460096,1,1,1TDH4222*BB******,2021-09-08 15:00:53,0,6,TRAILER,8330,TIMPTE INC.,5331,"TIMPTE, INC",13636,Timpte,2011,,,6,UNITED STATES (USA),NEBRASKA,DAVID CITY,,"Seventh VIN position indicates the additional length of the trailer to the nearest inch up to 9 inches. If the additional length is 10 inches or more the seventh character is zero (0) and the sixth character will be increased to the next foot. For example : a 42ft 9in trailer will be represent in VIN position 5, 6 & 7 as ""429"" and a 42ft 10in. trailer will be represented in VIN position 5 , 6 & 7 as ""430"" respectively.",,,,,,,174,Dry Bulk Trailer,,,42.000,Dry Bulk-Bottom Hopper,2,,
46,South Dakota,460097,2,1,1GR1P062*LB******,2021-09-08 15:00:54,0,6,TRAILER,1073,GREAT DANE TRAILERS,520,GREAT DANE TRAILERS,13436,Great Dane Trailers,2020,,,6,UNITED STATES (USA),INDIANA,BRAZIL,,,,,,,,,,,6,Kingpin,53.000,"Semitrailer - dry freight, reefer, or insulated van",2,,
46,South Dakota,460116,2,1,1UYVS253*GP******,2021-09-08 15:00:54,0,6,TRAILER,10289,UTILITY TRAILER MANUFACTURING COMPANY,10138,UTILITY TRAILER MANUFACTURER,26222,Utility Trailer Manufacturer,2016,,,6,UNITED STATES (USA),ARKANSAS,PARAGOULD,,,61,Trailer,,,,,36,Van Trailer,4,Straight Semi/Semi Trailer,53.000,,2,,
47,Tennessee,470038,1,1,5HTAB442*C7******,2021-09-08 15:00:54,0,6,TRAILER,5564,"HEIL TRAILER INTERNATIONAL, CO",2365,"HEIL TRAILER INTERNATIONAL, CO.",6142,"Heil Trailer International, Co.",2012,,,6,UNITED STATES (USA),TENNESSEE,ATHENS,,Body Shape: Straight Elliptical,61,Trailer,,,,,15,Tank Trailer,,,44.000,AL 306/406,2,,
47,Tennessee,470042,1,1,1JJV532D*JL******,2021-09-08 15:00:55,0,6,TRAILER,14508,WABASH NATIONAL CORPORATION,4847,WABASH NATIONAL CORPORATION,10942,Dry Van Duraplate,2018,,,6,UNITED STATES (USA),INDIANA,LAFAYETTE,,,61,Trailer,,,,,36,Van Trailer,,,53.000,,2,,
47,Tennessee,470061,1,1,1UYVS253*AU******,2021-09-08 15:00:55,0,6,TRAILER,10289,UTILITY TRAILER MANUFACTURING COMPANY,10138,UTILITY TRAILER MANUFACTURER,26222,Utility Trailer Manufacturer,2010,,,6,UNITED STATES (USA),UTAH,CLEARFIELD,,,61,Trailer,,,,,36,Van Trailer,4,Straight Semi/Semi Trailer,53.000,,2,,
47,Tennessee,470074,1,1,3H3V532C*KR******,2021-09-08 15:00:55,0,6,TRAILER,14282,"HYUNDAI DE MEXICO, S.A. DE C.V.",4876,HYUNDAI TRANSLEAD TRAILERS,11496,Hyundai Translead Trailers,2019,,,12,MEXICO,BAJA CALIFORNIA,ROSARITO,,,61,Trailer,,,,,36,Van Trailer,,,53.000,Material: Aluminum/Steel,2,,
47,Tennessee,470093,3,1,5TR14830*72******,2021-09-08 15:00:55,0,6,TRAILER,12268,FONTAINE COMMERCIAL PLATFORM,1128,FONTAINE TRAILER CO.,4416,Fontaine Trailer Co.,2007,,,6,UNITED STATES (USA),ALABAMA,JASPER,,Optional Feature Code,61,Trailer,,,,,,,,,48.000,Trailer Type: Platform,3,,
47,Tennessee,470101,1,1,1UYVS253*DP******,2021-09-08 15:00:55,0,6,TRAILER,10289,UTILITY TRAILER MANUFACTURING COMPANY,10138,UTILITY TRAILER MANUFACTURER,26222,Utility Trailer Manufacturer,2013,,,6,UNITED STATES (USA),ARKANSAS,PARAGOULD,,,61,Trailer,,,,,36,Van Trailer,4,Straight Semi/Semi Trailer,53.000,,2,,
47,Tennessee,470102,2,1,1JJV532D*BL******,2021-09-08 15:00:56,0,6,TRAILER,14508,WABASH NATIONAL CORPORATION,4847,WABASH NATIONAL CORPORATION,10942,Dry Van Duraplate,2011,,,6,UNITED STATES (USA),INDIANA,LAFAYETTE,,,61,Trailer,,,,,36,Van Trailer,,,53.000,,2,,
47,Tennessee,470105,1,1,1JJV532W*8L******,2021-09-08 15:00:56,0,6,TRAILER,14508,WABASH NATIONAL CORPORATION,4847,WABASH NATIONAL CORPORATION,13327,Wabash National Corporation,2008,,,6,UNITED STATES (USA),INDIANA,LAFAYETTE,,,61,Trailer,,,,,36,Van Trailer,,,53.000,,2,,
47,Tennessee,470122,1,1,1UYVS253*CM******,2021-09-08 15:00:56,0,6,TRAILER,10289,UTILITY TRAILER MANUFACTURING COMPANY,10138,UTILITY TRAILER MANUFACTURER,26222,Utility Trailer Manufacturer,2012,,,6,UNITED STATES (USA),VIRGINIA,MARION,,,61,Trailer,,,,,36,Van Trailer,4,Straight Semi/Semi Trailer,53.000,,2,,
47,Tennessee,470177,2,1,3H3V532C*KR******,2021-09-08 15:00:56,0,6,TRAILER,14282,"HYUNDAI DE MEXICO, S.A. DE C.V.",4876,HYUNDAI TRANSLEAD TRAILERS,11496,Hyundai Translead Trailers,2019,,,12,MEXICO,BAJA CALIFORNIA,ROSARITO,,,61,Trailer,,,,,36,Van Trailer,,,53.000,Material: Aluminum/Steel,2,,
47,Tennessee,470206,1,1,112HGS33*GS******,2021-09-08 15:00:56,0,6,TRAILER,15467,"GENERAL ENGINES CO., INC",6198,EAGER BEAVER,20762,25GHG-S/35GHG-15GS/35GHG-20SS/35GHG-15GS3/35GHG-20SS-3/40GHG-15GS/40GHG-20SS/40GHG-15GS3/40GHG-20SS-3/50GHG-15GS/50GHG-20SS,2016,,,6,UNITED STATES (USA),FLORIDA,SEBRING,,"0= standard  length  , 2= 2ft 0"" longer than standard etc and letters will represent shorter deck length i.e A= 1 ft 0"" shorter, B = 2 ft shorter etc",61,Trailer,,,,,61,Drop Deck Trailer,5,Fifth Wheel,,"Straight back ;detachable gooseneck; dual tired axles; trailer weight = 14,400/15,000/15,200/15,500/16,400/16,700/17,000/17,200/26,500/27,000 lbs.; overall length = 39'-6""/38'-10""/43'-8""/43'-0""; usable deck length = 20' ; overall width = 96"" ; deck height = 24""/26"" ; Std. Tire size = 8:25-15G / 10:00-15 G/10:00-20G/10:00-20 F",3,,
47,Tennessee,470210,2,1,4J8B0422*YT******,2021-09-08 15:00:57,0,6,TRAILER,2695,"LBT, INC.",7990,LBT INC,21385,LBT INC TRAILER,2000,,,6,UNITED STATES (USA),NEBRASKA,OMAHA,,,61,Trailer,,,,,174,Dry Bulk Trailer,,,42.000,Closed,2,,
47,Tennessee,470268,2,1,1UYVS253*8P******,2021-09-08 15:00:57,0,6,TRAILER,10289,UTILITY TRAILER MANUFACTURING COMPANY,10138,UTILITY TRAILER MANUFACTURER,26222,Utility Trailer Manufacturer,2008,,,6,UNITED STATES (USA),ARKANSAS,PARAGOULD,,,61,Trailer,,,,,36,Van Trailer,4,Straight Semi/Semi Trailer,53.000,,2,,
47,Tennessee,470301,1,1,1UYVS253*3U******,2021-09-08 15:00:57,0,6,TRAILER,10289,UTILITY TRAILER MANUFACTURING COMPANY,10138,UTILITY TRAILER MANUFACTURER,26222,Utility Trailer Manufacturer,2003,,,6,UNITED STATES (USA),UTAH,CLEARFIELD,,,61,Trailer,,,,,36,Van Trailer,4,Straight Semi/Semi Trailer,53.000,,2,,
47,Tennessee,470331,2,1,LJRC4126*G1******,2021-09-08 15:00:57,0,6,TRAILER,9950,"CIMC VEHICLES GROUP CO., LTD.",4101,CIMC VEHICLES GROUP CO,8811,CIMC VEHICLES GROUP CO,2016,,,8,CHINA,,SHENZHEN,,"GVWR = 30,000-34,990kg",61,Trailer,9,"Class 8: 33,001 lb and above (14,969 kg and above)",,,109,Container Chassis/Container Trailer,,,41.000,,2,,
47,Tennessee,470399,2,1,1C9SC432*GM810***,2021-09-08 15:00:57,0,6,TRAILER,12909,CRYOGENIC VESSEL ALTERNATIVES (CVA),7551,CRYOGENIC VESSEL ALTERNATIVES (CVA),20452,Cryogenic Vessel Alternatives (CVA) Trailer,2016,,,6,UNITED STATES (USA),TEXAS,MONT BELVIEU,,,61,Trailer,,,,,138,Cryogenic Transport Trailer,4,Straight Semi/Semi Trailer,43.000,,2,,
47,Tennessee,470426,1,1,5HTSA442*K7******,2021-09-08 15:00:58,0,6,TRAILER,5564,"HEIL TRAILER INTERNATIONAL, CO",2365,"HEIL TRAILER INTERNATIONAL, CO.",6142,"Heil Trailer International, Co.",2019,,,6,UNITED STATES (USA),TENNESSEE,ATHENS,,,61,Trailer,,,,,15,Tank Trailer,4,Straight Semi/Semi Trailer,44.000,AL 306/406,2,,
47,Tennessee,470429,1,1,1UNST422*ES******,2021-09-08 15:00:58,0,6,TRAILER,1739,"DRAGON PRODUCTS, LTD",956,DRAGON PRODUCTS,4976,Dragon Products,2014,,,6,UNITED STATES (USA),TEXAS,SILSBEE,,,61,Trailer,,,,,15,Tank Trailer,4,Straight Semi/Semi Trailer,42.000,,2,,
47,Tennessee,470430,1,1,1KKVE532*5L******,2021-09-08 15:00:58,0,6,TRAILER,2340,KENTUCKY MANUFACTURING CO.,2048,KENTUCKY MANUFACTURING CO./ KENTUCKY TRAILER/ KENTUCKY TRAILER TECH,5803,Kentucky Manufacturing Co./ Kentucky Trailer/ Kentucky Trailer Tech,2005,,,6,UNITED STATES (USA),KENTUCKY,LOUISVILLE,Kentucky Manufacturing Co.,,,,,,,,36,Van Trailer,,,53.000,Body Type - Electronics,2,,
47,Tennessee,470452,1,1,1GRAA561*5K******,2021-09-08 15:00:58,0,6,TRAILER,1073,GREAT DANE TRAILERS,520,GREAT DANE TRAILERS,13436,Great Dane Trailers,2005,,,6,UNITED STATES (USA),ILLINOIS,KEWANEE,,Effective 01/01/00,61,Trailer,,,,,36,Van Trailer,4,Straight Semi/Semi Trailer,28.000,Trailer Type = Dry Freight/ Reefer/ Insulated Van,1,,
47,Tennessee,470470,2,1,1PMS3422*S1******,2021-09-08 15:00:58,0,6,TRAILER,6179,"POLAR TANK TRAILER, LLC",2921,POLAR TANK TRAILER,6874,Polar Tank Trailer,1995,,,6,UNITED STATES (USA),MINNESOTA,OPOLE,,,61,Trailer,,,,,15,Tank Trailer,,,42.000,Vessel Code: DOT 407,2,,
47,Tennessee,470496,1,1,1UYFS248*J5******,2021-09-08 15:00:59,0,6,TRAILER,10289,UTILITY TRAILER MANUFACTURING COMPANY,10138,UTILITY TRAILER MANUFACTURER,26222,Utility Trailer Manufacturer,2018,,,6,UNITED STATES (USA),ALABAMA,ENTERPRISE,,,61,Trailer,,,,,6,Flat Bed Trailer/Platform Trailer,4,Straight Semi/Semi Trailer,48.000,,2,,
47,Tennessee,470568,1,1,1RNF48A2*ER******,2021-09-08 15:00:59,0,6,TRAILER,3579,"REITNOUER, INC.",5594,REITNOUER INC,14493,Reitnouer Inc Trailers,2014,,,6,UNITED STATES (USA),PENNSYLVANIA,READING,,,61,Trailer,9,"Class 8: 33,001 lb and above (14,969 kg and above)",,,6,Flat Bed Trailer/Platform Trailer,6,Kingpin,48.000,Airride,2,,
47,Tennessee,470569,3,1,1JJV532D*KL******,2021-09-08 15:00:59,0,6,TRAILER,14508,WABASH NATIONAL CORPORATION,4847,WABASH NATIONAL CORPORATION,10942,Dry Van Duraplate,2019,,,6,UNITED STATES (USA),INDIANA,LAFAYETTE,,,61,Trailer,,,,,36,Van Trailer,,,53.000,,2,,
47,Tennessee,470604,2,1,5JYLP402*HP******,2021-09-08 15:00:59,0,6,TRAILER,2290,PITTS ENTERPRISES INC,2831,PITTS TRAILERS,6775,Pitts Trailers,2017,,,6,UNITED STATES (USA),ALABAMA,PITTSVIEW,,,61,Trailer,,,,,19,Logging Trailer,,,40.000,Trailer Type: Plantation,2,,
47,Tennessee,470611,3,1,1JJV532W*4L******,2021-09-08 15:00:59,0,6,TRAILER,14508,WABASH NATIONAL CORPORATION,4847,WABASH NATIONAL CORPORATION,13327,Wabash National Corporation,2004,,,6,UNITED STATES (USA),INDIANA,LAFAYETTE,,,61,Trailer,,,,,36,Van Trailer,,,53.000,,2,,
47,Tennessee,470631,2,1,3H3V532C*GT******,2021-09-08 15:00:59,0,6,TRAILER,14282,"HYUNDAI DE MEXICO, S.A. DE C.V.",4876,HYUNDAI TRANSLEAD TRAILERS,11496,Hyundai Translead Trailers,2016,,,12,MEXICO,BAJA CALIFORNIA,TIJUANA,,,61,Trailer,,,,,36,Van Trailer,,,53.000,Material: Aluminum/Steel,2,,
47,Tennessee,470667,3,1,1UYVS253*FG******,2021-09-08 15:01:00,0,6,TRAILER,10289,UTILITY TRAILER MANUFACTURING COMPANY,10138,UTILITY TRAILER MANUFACTURER,26222,Utility Trailer Manufacturer,2015,,,6,UNITED STATES (USA),VIRGINIA,GLADE SPRING,,,61,Trailer,,,,,36,Van Trailer,4,Straight Semi/Semi Trailer,53.000,,2,,
47,Tennessee,470670,2,1,1JJV281D*HL******,2021-09-08 15:01:00,0,6,TRAILER,14508,WABASH NATIONAL CORPORATION,4847,WABASH NATIONAL CORPORATION,10942,Dry Van Duraplate,2017,,,6,UNITED STATES (USA),INDIANA,LAFAYETTE,,,61,Trailer,,,,,36,Van Trailer,,,28.000,,1,,
47,Tennessee,470670,2,2,1GRAP561*CK******,2021-09-08 15:01:00,0,6,TRAILER,1073,GREAT DANE TRAILERS,520,GREAT DANE TRAILERS,13436,Great Dane Trailers,2012,,,6,UNITED STATES (USA),ILLINOIS,KEWANEE,,,61,Trailer,,,,,,,4,Straight Semi/Semi Trailer,28.000,Dry Freight Van / Reefer Van / Insulated Van,1,,
47,Tennessee,470685,1,1,3H3V532C*HT******,2021-09-08 15:01:00,0,6,TRAILER,14282,"HYUNDAI DE MEXICO, S.A. DE C.V.",4876,HYUNDAI TRANSLEAD TRAILERS,11496,Hyundai Translead Trailers,2017,,,12,MEXICO,BAJA CALIFORNIA,TIJUANA,,,61,Trailer,,,,,36,Van Trailer,,,53.000,Material: Aluminum/Steel,2,,
47,Tennessee,470685,2,1,3H3V532C*HT******,2021-09-08 15:01:00,0,6,TRAILER,14282,"HYUNDAI DE MEXICO, S.A. DE C.V.",4876,HYUNDAI TRANSLEAD TRAILERS,11496,Hyundai Translead Trailers,2017,,,12,MEXICO,BAJA CALIFORNIA,TIJUANA,,,61,Trailer,,,,,36,Van Trailer,,,53.000,Material: Aluminum/Steel,2,,
47,Tennessee,470817,1,1,1JJV482W*9L******,2021-09-08 15:01:00,0,6,TRAILER,14508,WABASH NATIONAL CORPORATION,4847,WABASH NATIONAL CORPORATION,13327,Wabash National Corporation,2009,,,6,UNITED STATES (USA),INDIANA,LAFAYETTE,,,61,Trailer,,,,,36,Van Trailer,,,48.000,,2,,
47,Tennessee,470855,1,1,1MT2N532*GH******,2021-09-08 15:01:00,0,6,TRAILER,8092,MERRITT TRAILERS INC.,2353,MERRITT EQUIPMENT CO.,,,2016,,,6,UNITED STATES (USA),COLORADO,HENDERSON,Merritt Equipment Co.,,,,,,,,13,Livestock Trailer,4,Straight Semi/Semi Trailer,53.000,,2,,
47,Tennessee,470867,3,1,1UYVS253*DG******,2021-09-08 15:01:01,0,6,TRAILER,10289,UTILITY TRAILER MANUFACTURING COMPANY,10138,UTILITY TRAILER MANUFACTURER,26222,Utility Trailer Manufacturer,2013,,,6,UNITED STATES (USA),VIRGINIA,GLADE SPRING,,,61,Trailer,,,,,36,Van Trailer,4,Straight Semi/Semi Trailer,53.000,,2,,
47,Tennessee,470876,2,1,1T9FH322*JC623***,2021-09-08 15:01:01,0,6,TRAILER,3185,THE KBH CORPORATION,4389,KBH,9193,KBH,2018,,,6,UNITED STATES (USA),MISSISSIPPI,CLARKSDALE,,,61,Trailer,,,,,,,,,32.000,Trailer Type: Fertilizer,2,,
47,Tennessee,470886,3,1,1JJV532D*KL******,2021-09-08 15:01:01,0,6,TRAILER,14508,WABASH NATIONAL CORPORATION,4847,WABASH NATIONAL CORPORATION,10942,Dry Van Duraplate,2019,,,6,UNITED STATES (USA),INDIANA,LAFAYETTE,,,61,Trailer,,,,,36,Van Trailer,,,53.000,,2,,
